Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,512.0,0,0.0,4.61,1.0
2,3824.0,0,0.0,4.53,1.0895000000000001
3,4867.0,0,0.0,4.4,1.078
4,3208.0,0,0.0,4.295,1.064
5,4182.0,0,0.0,4.1850000000000005,1.044
6,3688.0,0,0.0,4.115,1.03
7,4385.0,0,0.0,4.07,1.021
8,4547.0,0,0.0,4.045,1.015
9,4593.0,0,0.0,4.025,1.008
10,4549.0,0,0.0,4.01,1.004
11,4701.0,0,0.0,4.005,1.004
12,4358.0,0,0.0,4.0,1.004
13,1230.0,0,0.0,4.0,1.0
14,1466.0,0,0.0,4.0,1.0
15,4083.0,0,0.0,4.0,1.0
16,4831.0,0,0.0,4.0,1.0
17,5070.0,0,0.0,4.0,1.0
18,4687.0,0,0.0,4.0,1.0
19,4765.0,0,0.0,4.0,1.0
20,4680.0,0,0.0,4.0,1.0
21,4674.0,0,0.0,4.0,1.0
22,4717.0,0,0.0,4.0,1.0
23,3527.0,0,0.0,4.0,1.0
24,3229.0,0,0.0,4.0,1.0
25,4406.0,0,0.0,4.0,1.0
26,3084.0,0,0.0,4.01,1.0
27,4777.0,0,0.0,4.01,1.0
28,4977.0,0,0.0,4.01,1.0
29,4616.0,0,0.0,4.01,1.0
30,5090.0,0,0.0,4.01,1.0
31,4480.0,0,0.0,4.01,1.0
32,4927.0,0,0.0,4.01,1.0
33,4653.0,0,0.0,4.01,1.0
34,4864.0,0,0.0,4.01,1.0
35,3780.0,0,0.0,4.01,1.0
36,4941.0,0,0.0,4.01,1.0
37,4769.0,0,0.0,4.01,1.0
38,4454.0,0,0.0,4.01,1.0
39,5050.0,0,0.0,4.01,1.0
40,4205.0,0,0.0,4.01,1.0
41,4126.0,0,0.0,4.01,1.0
42,4817.0,0,0.0,4.01,1.0
43,2546.0,0,0.0,4.01,1.0
44,3756.0,0,0.0,4.01,1.0
45,4363.0,0,0.0,4.01,1.0013333333333334
46,4758.0,0,0.0,4.01,1.004
47,4517.0,0,0.0,4.0,1.002
48,5021.0,0,0.0,4.0,1.0
49,4861.0,0,0.0,4.0,1.0
50,2755.0,0,0.0,4.0,1.0
51,3572.0,0,0.0,4.0,1.0
52,5019.0,0,0.0,4.0,1.0
53,4771.0,0,0.0,4.0,1.0
54,4870.0,0,0.0,4.0,1.0
55,4337.0,0,0.0,4.0,1.0
56,4249.0,0,0.0,4.0,1.0
57,2314.0,0,0.0,4.0,1.0
58,4495.0,0,0.0,4.0,1.0
59,3624.0,0,0.0,4.0,1.0
60,4627.0,0,0.0,4.0,1.0
61,3075.0,0,0.0,4.0,1.0
62,3824.0,0,0.0,4.0,1.0
63,4867.0,0,0.0,4.0,1.0
64,3208.0,0,0.0,4.0,1.0
65,4182.0,0,0.0,4.0,1.0
66,3688.0,0,0.0,4.0,1.0
67,4385.0,0,0.0,4.0,1.0
68,4547.0,0,0.0,4.0,1.0
69,4593.0,0,0.0,4.0,1.0
70,4549.0,0,0.0,4.0,1.0
71,4701.0,0,0.0,4.0,1.0
72,4358.0,0,0.0,4.0,1.0
73,1230.0,0,0.0,4.005,1.0
74,1466.0,0,0.0,4.006666666666667,1.0
75,4083.0,0,0.0,4.01,1.0
76,4831.0,0,0.0,4.01,1.0
77,5070.0,0,0.0,4.01,1.0
78,4687.0,0,0.0,4.01,1.0
79,4765.0,0,0.0,4.01,1.0
80,4680.0,0,0.0,4.01,1.0
81,4674.0,0,0.0,4.01,1.0
82,4717.0,0,0.0,4.01,1.0
83,3527.0,0,0.0,4.01,1.0
84,3229.0,0,0.0,4.01,1.0
85,4406.0,0,0.0,4.01,1.0
86,3084.0,0,0.0,4.01,1.0
87,4777.0,0,0.0,4.01,1.0
88,4977.0,0,0.0,4.01,1.0
89,4616.0,0,0.0,4.01,1.0
90,5090.0,0,0.0,4.01,1.0
91,4480.0,0,0.0,4.01,1.0
