time_hms,kb_per_sec_in,kb_per_sec_out
13:49:54,0.0,0.0
13:49:55,0.0,0.0
13:49:56,0.0,0.07
13:49:57,0.07,0.14
13:49:58,0.0,0.14
13:49:59,0.0,0.0
13:50:00,0.0,0.46
13:50:01,0.0,0.0
13:50:02,0.0,0.0
13:50:03,0.0,0.0
13:50:04,0.0,0.0
13:50:05,0.0,0.0
13:50:06,0.0,0.0
13:50:07,0.0,0.0
13:50:08,0.0,0.0
13:50:09,0.0,0.0
13:50:10,0.0,0.0
13:50:11,0.0,0.0
13:50:12,0.07,0.07
13:50:13,0.0,0.07
13:50:14,0.0,0.07
13:50:15,0.0,0.14
13:50:16,0.0,0.46
13:50:17,0.0,0.0
13:50:18,0.0,0.0
13:50:19,0.0,0.0
13:50:20,0.0,0.0
13:50:21,0.0,0.0
13:50:22,0.0,0.0
13:50:23,0.04,0.04
13:50:24,13.63,377.42
13:50:25,18.08,533.6
13:50:26,13.02,547.89
13:50:27,10.73,512.84
13:50:28,10.72,549.38
13:50:29,12.54,657.26
13:50:30,16.18,725.15
13:50:31,10.76,524.48
13:50:32,13.61,687.43
13:50:33,10.8,531.7
13:50:34,12.54,677.71
13:50:35,11.36,537.78
13:50:36,12.66,701.8
13:50:37,12.27,516.91
13:50:38,13.58,740.55
13:50:39,14.81,683.76
13:50:40,15.74,822.64
13:50:41,14.45,672.49
13:50:42,14.33,850.67
13:50:43,12.51,645.41
13:50:44,16.95,846.08
13:50:45,12.96,715.28
13:50:46,15.19,844.78
13:50:47,13.22,691.17
13:50:48,15.05,855.61
13:50:49,14.92,676.8
13:50:50,14.76,852.66
13:50:51,13.33,732.66
13:50:52,14.83,849.3
13:50:53,13.59,675.6
13:50:54,15.33,849.04
13:50:55,14.61,691.1
13:50:56,14.27,852.99
13:50:57,14.64,748.78
13:50:58,14.75,852.01
13:50:59,13.51,681.45
13:51:00,14.3,803.45
13:51:01,14.08,801.95
13:51:02,15.79,841.8
13:51:03,14.95,780.1
13:51:04,14.8,843.29
13:51:05,15.43,773.89
13:51:06,14.77,828.53
13:51:07,14.84,768.32
13:51:08,14.2,821.15
13:51:09,15.92,777.08
13:51:10,14.22,790.63
13:51:11,14.95,794.59
13:51:12,13.18,778.75
13:51:13,15.53,809.33
13:51:14,14.86,723.65
13:51:15,15.17,810.78
13:51:16,13.95,817.15
13:51:17,15.86,841.62
13:51:18,14.2,745.8
13:51:19,13.58,838.85
13:51:20,14.12,700.53
13:51:21,16.3,853.6
13:51:22,13.19,729.56
13:51:23,15.15,855.09
13:51:24,13.09,728.52
13:51:25,14.57,853.64
13:51:26,12.78,685.25
13:51:27,14.15,853.62
13:51:28,14.53,732.84
13:51:29,15.15,852.15
13:51:30,13.7,782.74
13:51:31,16.22,847.7
13:51:32,13.59,710.57
13:51:33,15.05,850.65
13:51:34,14.27,703.01
13:51:35,16.31,846.2
13:51:36,13.52,697.6
13:51:37,15.82,823.44
13:51:38,13.87,725.17
13:51:39,14.52,834.47
13:51:40,13.81,722.9
13:51:41,14.3,822.44
13:51:42,14.87,737.58
13:51:43,14.28,801.94
13:51:44,14.6,763.55
13:51:45,15.1,844.77
13:51:46,15.15,776.75
13:51:47,14.5,827.01
13:51:48,15.5,788.7
13:51:49,13.83,787.23
13:51:50,15.63,806.37
13:51:51,13.2,772.32
13:51:52,15.05,823.03
13:51:53,15.2,740.19
13:51:54,15.61,835.89
13:51:55,14.48,732.65
13:51:56,14.71,835.9
13:51:57,15.56,734.64
13:51:58,13.89,850.66
13:51:59,14.13,694.13
13:52:00,15.09,852.14
13:52:01,13.72,740.1
13:52:02,15.32,850.6
13:52:03,13.98,784.21
13:52:04,15.19,847.69
