Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,512.0,0,0.0,4.52,1.087
2,3824.0,1,0.0,4.39,1.0779999999999998
3,4867.0,0,0.0,4.28,1.063
4,3208.0,0,0.0,4.205,1.0470000000000002
5,4182.0,0,0.0,4.125,1.033
6,3688.0,0,0.0,4.07,1.0215
7,4385.0,0,0.0,4.04,1.012
8,4547.0,0,0.0,4.02,1.0074999999999998
9,4593.0,0,0.0,4.01,1.005
10,4549.0,0,0.0,4.005,1.003
11,4701.0,0,0.0,4.0,1.001
12,4358.0,0,0.0,4.0,1.001
13,1230.0,0,0.0,4.0,1.001
14,1466.0,0,0.0,3.9966666666666666,1.001
15,4083.0,0,0.0,3.99,1.001
16,4831.0,0,0.0,3.99,1.001
17,5070.0,0,0.0,3.9850000000000003,1.001
18,4687.0,0,0.0,3.98,1.001
19,4765.0,0,0.0,3.98,1.001
20,4680.0,0,0.0,3.98,1.001
21,4674.0,0,0.0,3.98,0.997
22,4717.0,0,0.0,3.9850000000000003,0.997
23,3527.0,0,0.0,3.99,0.997
24,3229.0,0,0.0,4.0,0.997
25,4406.0,0,0.0,4.0,0.997
26,3084.0,0,0.0,4.0,1.001
27,4777.0,0,0.0,4.0,1.001
28,4977.0,0,0.0,4.0,1.001
29,4616.0,0,0.0,3.9966666666666666,1.001
30,5090.0,0,0.0,3.99,1.001
31,4480.0,0,0.0,3.99,1.001
32,4927.0,0,0.0,3.99,1.001
33,4653.0,0,0.0,3.9850000000000003,1.001
34,4864.0,0,0.0,3.98,1.001
35,3780.0,0,0.0,3.98,1.001
36,4941.0,0,0.0,3.98,1.001
37,4769.0,0,0.0,3.98,0.997
38,4454.0,0,0.0,3.9850000000000003,0.997
39,5050.0,0,0.0,3.99,0.997
40,4205.0,0,0.0,4.0,0.997
41,4126.0,0,0.0,4.0,1.0
42,4817.0,0,0.0,4.0,1.0
43,2546.0,0,0.0,4.0,1.0
44,3756.0,0,0.0,4.0,1.0
45,4363.0,0,0.0,4.0,1.0
46,4758.0,0,0.0,4.0,1.0
47,4517.0,0,0.0,4.0,1.0
48,5021.0,0,0.0,4.0,1.0
49,4861.0,0,0.0,4.0,1.0
50,2755.0,0,0.0,4.0,1.0
51,3572.0,0,0.0,4.0,1.0
52,5019.0,0,0.0,4.0,1.0
53,4771.0,0,0.0,4.0,1.0
54,4870.0,0,0.0,4.0,1.0
55,4337.0,0,0.0,4.0,1.0
56,4249.0,0,0.0,4.0,1.0
57,2314.0,0,0.0,4.0,1.0
58,4495.0,0,0.0,4.0,1.0
59,3624.0,0,0.0,4.0,1.0
60,4627.0,0,0.0,4.0,1.0
61,3075.0,0,0.0,4.0,1.0
62,3824.0,0,0.0,4.0,1.0
63,4867.0,0,0.0,4.0,1.0
64,3208.0,0,0.0,4.0,1.0
65,4182.0,0,0.0,4.0,1.0
66,3688.0,0,0.0,4.0,1.0
67,4385.0,0,0.0,4.0,1.0
68,4547.0,0,0.0,4.0,1.0
69,4593.0,0,0.0,4.0,1.0
70,4549.0,0,0.0,4.0,1.0
71,4701.0,0,0.0,4.0,1.0
72,4358.0,0,0.0,4.0,1.0
73,1230.0,0,0.0,4.0,1.0
74,1466.0,0,0.0,4.0,1.0
75,4083.0,0,0.0,4.0,1.0
76,4831.0,0,0.0,4.0,1.0
77,5070.0,0,0.0,4.0,1.0
78,4687.0,0,0.0,4.0,1.0
79,4765.0,0,0.0,4.0,1.0
80,4680.0,0,0.0,4.0,1.0
81,4674.0,0,0.0,4.0,1.0
82,4717.0,0,0.0,4.0,1.0
83,3527.0,0,0.0,4.0,1.0
84,3229.0,0,0.0,4.0,1.0
85,4406.0,0,0.0,4.0,1.0
86,3084.0,0,0.0,4.0,1.0
87,4777.0,0,0.0,4.0,1.0
88,4977.0,0,0.0,4.0,1.0
89,4616.0,0,0.0,4.0,1.0
90,5090.0,0,0.0,4.0,1.0
91,4480.0,0,0.0,4.0,1.0
