      Time     KB/s_in    KB/s_out
  21:04:55         0.0         0.0
  21:04:56         0.0         0.2
  21:04:57         0.0         0.0
  21:04:58         0.0         0.0
  21:04:59         0.0         0.0
  21:05:00         0.1         0.1
  21:05:01         0.0         0.1
  21:05:02         0.0         0.1
  21:05:03         0.0         0.0
  21:05:04         0.0         0.2
  21:05:05         0.0         0.0
  21:05:06         0.0         0.0
  21:05:07         0.0         0.0
  21:05:08         0.0         0.0
  21:05:09         0.0         0.0
  21:05:10         0.0         0.0
  21:05:11         0.0         0.0
  21:05:12         0.0         0.0
  21:05:13         0.0         0.0
  21:05:14         0.1         0.0
  21:05:15         0.0         0.1
  21:05:16         0.0         0.1
  21:05:17         0.0         0.0
  21:05:18         0.0         0.1
  21:05:19         0.0         0.0
  21:05:20         0.0         0.2
  21:05:21         0.0         0.1
  21:05:22         0.0         0.0
  21:05:23         0.0         0.0
  21:05:24         0.0         0.0
  21:05:25         0.0         0.0
  21:05:26         0.0         0.0
  21:05:27         0.0         0.0
  21:05:28         0.0         0.0
  21:05:29         0.0         0.0
  21:05:30         0.0         0.0
  21:05:31         0.0         0.0
  21:05:32         0.0         0.0
  21:05:33         0.0         0.0
  21:05:34         0.0         0.0
  21:05:35         0.0         0.0
  21:05:36         0.0         0.0
  21:05:37         0.0         0.0
  21:05:38         0.0         0.0
  21:05:39         0.0         0.0
  21:05:40         0.0         0.0
  21:05:41         0.1         0.0
  21:05:42         0.0         0.0
  21:05:43         0.0         0.0
  21:05:44         0.0         0.0
  21:05:45         0.0         0.0
  21:05:46         0.0         0.0
  21:05:47         0.0         0.1
  21:05:48         0.0         0.0
  21:05:49         0.0         0.1
  21:05:50         0.0         0.0
  21:05:51         0.0         0.0
  21:05:52         0.0         0.2
  21:05:53         0.0         0.1
  21:05:54         0.0         0.0
  21:05:55         0.0         0.1
  21:05:56         0.0         0.0
  21:05:57         0.0         0.1
  21:05:58         0.0         0.0
  21:05:59         0.0         0.0
  21:06:00         0.0         0.0
  21:06:01         0.0         0.0
  21:06:02         0.0         0.0
  21:06:03         0.0         0.0
  21:06:04         0.0         0.0
  21:06:05         0.0         0.0
  21:06:06         0.0         0.0
  21:06:07         0.0         0.0
  21:06:08         0.0         0.0
  21:06:09         0.0         0.0
  21:06:10         0.0         0.0
  21:06:11         0.0         0.0
  21:06:12         0.0         0.0
  21:06:13         0.0         0.0
  21:06:14         0.0         0.0
  21:06:15         0.0         0.0
  21:06:16         0.0         0.0
  21:06:17         0.0         0.0
  21:06:18         0.0         0.0
  21:06:19         0.0         0.0
  21:06:20         0.0         0.0
  21:06:21         0.0         0.0
  21:06:22         0.0         0.0
  21:06:23         0.0         0.0
  21:06:24         0.0         0.0
  21:06:25         0.0         0.0
  21:06:26         0.0         0.0
  21:06:27         0.0         0.0
  21:06:28         0.0         0.0
  21:06:29         0.0         0.0
  21:06:30         0.0         0.0
  21:06:31         0.0         0.0
  21:06:32         0.0         0.0
  21:06:33         0.0         0.0
  21:06:34         0.1         0.0
  21:06:35         0.0         0.0
  21:06:36         0.0         0.0
  21:06:37         0.0         0.0
  21:06:38         0.0         0.0
  21:06:39         0.0         0.0
  21:06:40         0.0         0.0
  21:06:41         0.0         0.0
  21:06:42         0.0         0.0
  21:06:43         0.0         0.0
  21:06:44         0.0         0.0
  21:06:45         0.0         0.0
  21:06:46         0.0         0.1
  21:06:47         0.0         0.0
  21:06:48         0.0         0.0
  21:06:49         0.0         0.0
  21:06:50         0.0         0.0
  21:06:51         0.0         0.0
  21:06:52         0.0         0.0
  21:06:53         0.0         0.0
  21:06:54         0.0         0.0
  21:06:55         0.0         0.1
  21:06:56         0.0         0.2
  21:06:57         0.0         0.0
  21:06:58         0.0         0.0
  21:06:59         0.0         0.0
  21:07:00         0.0         0.0
  21:07:01         0.0         0.0
  21:07:02         0.0         0.0
  21:07:03         0.0         0.1
  21:07:04         0.0         0.0
  21:07:05         0.0         0.1
  21:07:06         0.0         0.0
  21:07:07         0.0         0.1
  21:07:08         0.0         0.0
  21:07:09         0.0         0.0
  21:07:10         0.0         0.0
  21:07:11         0.0         0.0
  21:07:12         0.0         0.0
  21:07:13         0.0         0.0
  21:07:14         0.0         0.0
  21:07:15         0.0         0.0
  21:07:16         0.0         0.0
  21:07:17         0.0         0.0
  21:07:18         0.0         0.0
  21:07:19         0.0         0.0
  21:07:20         0.0         0.0
  21:07:21         0.0         0.0
  21:07:22         0.0         0.0
  21:07:23         0.0         0.0
  21:07:24         0.0         0.0
  21:07:25         0.0         0.0
  21:07:26         0.0         0.0
  21:07:27         0.0         0.0
  21:07:28         0.0         0.0
  21:07:29         0.0         0.0
  21:07:30         0.0         0.0
  21:07:31         0.0         0.0
  21:07:32         0.0         0.0
  21:07:33         0.0         0.0
  21:07:34         0.0         0.0
  21:07:35         0.0         0.0
  21:07:36         0.0         0.0
  21:07:37         0.0         0.0
  21:07:38         0.0         0.0
  21:07:39         0.0         0.0
  21:07:40         0.0         0.0
  21:07:41         0.0         0.0
  21:07:42         0.0         0.0
  21:07:43         0.0         0.0
  21:07:44         0.0         0.0
  21:07:45         0.0         0.0
  21:07:46         0.0         0.0
  21:07:47         0.0         0.0
  21:07:48         0.0         0.0
  21:07:49         0.0         0.0
  21:07:50         0.0         0.0
  21:07:51         0.0         0.0
  21:07:52         0.0         0.0
  21:07:53         0.0         0.0
  21:07:54         0.0         0.0
  21:07:55         0.0         0.0
  21:07:56         0.0         0.0
  21:07:57         0.0         0.0
  21:07:58         0.0         0.0
  21:07:59         0.0         0.0
  21:08:00         0.0         0.0
  21:08:01         0.0         0.0
  21:08:02         0.0         0.0
  21:08:03         0.0         0.0
  21:08:04         0.0         0.0
  21:08:05         0.0         0.0
  21:08:06         0.0         0.0
  21:08:07         0.0         0.0
  21:08:08         0.0         0.0
  21:08:09         0.0         0.0
  21:08:10         0.0         0.0
  21:08:11         0.0         0.0
  21:08:12         0.0         0.0
  21:08:13         0.0         0.0
  21:08:14         0.0         0.0
