Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,474.0,0,0.0,4.38,1.077
2,4496.0,1,0.0,4.27,1.0625
3,3624.0,0,0.0,4.19,1.047
4,4628.0,0,0.0,4.15,1.037
5,3076.0,0,0.0,4.105,1.0274999999999999
6,3824.0,0,0.0,4.0600000000000005,1.0154999999999998
7,4866.0,0,0.0,4.035,1.011
8,3208.0,0,0.0,4.015,1.0065
9,4182.0,0,0.0,4.01,1.004
10,3688.0,0,0.0,4.0,1.002
11,4386.0,0,0.0,4.0,1.0
12,4548.0,0,0.0,4.0,1.0
13,4592.0,0,0.0,4.0,1.0
14,4550.0,0,0.0,4.0,1.0
15,4702.0,0,0.0,4.0,1.0
16,4358.0,0,0.0,4.0,1.0
17,1230.0,0,0.0,4.0,1.0
18,1466.0,0,0.0,4.0,1.0
19,4082.0,0,0.0,4.0,1.0
20,3288.0,1,0.0,4.0,1.0
21,1642.0,1,0.0,4.0,1.0
22,1648.0,0,0.0,4.0,1.0
23,1632.0,0,0.0,4.0,1.0
24,1718.0,0,0.0,4.0,1.0
25,1850.0,0,0.0,4.0,1.0
26,1944.0,0,0.0,4.0,1.0
27,1110.0,0,0.0,4.0,1.0
28,1402.0,0,0.0,4.0,1.0
29,1670.0,0,0.0,4.0,1.0
30,1236.0,0,0.0,4.0,1.0
31,1814.0,0,0.0,4.0,1.0
32,1902.0,0,0.0,4.0,1.0
33,1834.0,0,0.0,4.0,1.0
34,1630.0,0,0.0,4.01,1.0
35,1618.0,0,0.0,4.01,1.0
36,1598.0,0,0.0,4.01,1.0
37,1624.0,0,0.0,4.01,1.0
38,1640.0,0,0.0,4.01,1.0
39,1728.0,0,0.0,4.01,1.0
40,2054.0,0,0.0,4.01,1.0
41,1756.0,0,0.0,4.01,1.0
42,1750.0,0,0.0,4.01,1.0
43,1650.0,0,0.0,4.01,1.0
44,1866.0,0,0.0,4.01,1.0
45,1816.0,0,0.0,4.01,1.0
46,1894.0,0,0.0,4.01,1.0
47,1156.0,0,0.0,4.01,1.0
48,1474.0,0,0.0,4.01,1.0
49,1520.0,0,0.0,4.01,1.0
50,1668.0,0,0.0,4.01,1.0
51,1750.0,0,0.0,4.01,1.0
52,1698.0,0,0.0,4.01,1.0
53,1796.0,0,0.0,4.01,1.0
54,1202.0,0,0.0,4.01,1.0
55,1234.0,0,0.0,4.01,1.0
56,1640.0,0,0.0,4.01,1.0
57,1638.0,0,0.0,4.01,1.0
58,1824.0,0,0.0,4.01,1.0
59,1806.0,0,0.0,4.01,1.0
60,1948.0,0,0.0,4.01,1.0
61,1182.0,0,0.0,4.01,1.0
62,1630.0,0,0.0,4.01,1.0
63,1532.0,0,0.0,4.01,1.0
64,1698.0,0,0.0,4.01,1.0
65,1116.0,0,0.0,4.01,1.0
66,1432.0,0,0.0,4.01,1.0
67,1748.0,0,0.0,4.01,1.0
68,1582.0,0,0.0,4.01,1.0
69,1540.0,0,0.0,4.01,1.0
70,1622.0,0,0.0,4.01,1.0
71,1652.0,0,0.0,4.01,1.0
72,1726.0,0,0.0,4.01,1.0
73,1730.0,0,0.0,4.01,1.004
74,1742.0,0,0.0,4.0,1.004
75,1778.0,0,0.0,4.0,1.0
76,1790.0,0,0.0,4.0,1.0
77,580.0,0,0.0,4.0,1.0
78,688.0,0,0.0,4.0,1.0
79,1714.0,0,0.0,4.0,1.0
80,1826.0,0,0.0,4.0,1.0
81,1642.0,0,0.0,4.0,1.0
82,1648.0,0,0.0,4.0,1.0
83,1632.0,0,0.0,4.0,1.0
84,1718.0,0,0.0,4.0,1.0
85,1850.0,0,0.0,4.0,1.0
86,1944.0,0,0.0,4.0,1.0
87,1110.0,0,0.0,4.0,1.0
88,1402.0,0,0.0,4.0,1.0
89,1670.0,0,0.0,4.0,1.0
90,1236.0,0,0.0,4.0,1.0
